row_idx,primary_id,aggregate_id,categorical_label
8406,812.1985,quant-ph,quant-ph
8407,706.4114,hep-ex,hep-ex
8408,812.0761,q-fin,q-fin
8409,805.0334,cond-mat,cond-mat
8410,806.3104,astro-ph,astro-ph
8411,710.4557,cond-mat,cond-mat
8412,812.3076,physics,physics
8413,704.3095,math,math
8414,806.1897,hep-th,hep-th
8415,704.303,astro-ph,astro-ph
8416,712.0875,math,math
8417,707.303,cs,cs
8418,804.1928,cs,cs
8419,712.3855,astro-ph,astro-ph
8420,801.1106,astro-ph,astro-ph
8421,707.0378,hep-ph,hep-ph
8422,710.4582,astro-ph,astro-ph
8423,707.2181,hep-th,hep-th
8424,710.299,math-ph,math-ph
8425,805.1453,cond-mat,cond-mat
8426,704.2953,math,math
8427,806.2373,q-bio,q-bio
8428,810.0478,astro-ph,astro-ph
8429,704.3051,physics,physics
8430,711.0707,hep-th,hep-th
8431,707.4379,quant-ph,quant-ph
8432,810.2823,cond-mat,cond-mat
8433,812.0346,astro-ph,astro-ph
8434,808.2827,math,math
8435,808.0602,math,math
8436,806.3966,hep-ph,hep-ph
8437,804.0535,cond-mat,cond-mat
8438,710.1162,hep-th,hep-th
8439,708.1856,math-ph,math-ph
8440,709.3841,astro-ph,astro-ph
8441,802.138,cs,cs
8442,706.2922,math,math
8443,709.2132,quant-ph,quant-ph
8444,808.0222,hep-ph,hep-ph
8445,812.1782,hep-ph,hep-ph
8446,707.2332,math,math
8447,806.1635,cond-mat,cond-mat
8448,804.1257,astro-ph,astro-ph
8449,708.3886,cond-mat,cond-mat
8450,803.0057,q-fin,q-fin
8451,804.1935,math,math
8452,801.4248,math,math
8453,708.3416,cond-mat,cond-mat
8454,804.18,nucl-ex,nucl-ex
8455,807.1534,cond-mat,cond-mat
8456,706.3042,physics,physics
8457,807.0371,cond-mat,cond-mat
8458,712.1276,cond-mat,cond-mat
8459,810.256,astro-ph,astro-ph
8460,808.2572,hep-th,hep-th
8461,804.0218,astro-ph,astro-ph
8462,708.3676,math,math
8463,706.0689,cond-mat,cond-mat
8464,805.2555,gr-qc,gr-qc
8465,705.0061,math,math
8466,707.1107,cond-mat,cond-mat
8467,810.274,physics,physics
8468,710.3241,math,math
8469,709.4643,math,math
8470,808.0974,cond-mat,cond-mat
8471,708.1464,cond-mat,cond-mat
8472,706.1222,nucl-th,nucl-th
8473,707.1066,gr-qc,gr-qc
8474,808.1236,astro-ph,astro-ph
8475,804.055,cond-mat,cond-mat
8476,807.1477,astro-ph,astro-ph
8477,708.2153,math,math
8478,807.1633,math,math
8479,706.2731,math,math
8480,810.0644,math,math
8481,805.2404,hep-ph,hep-ph
8482,710.002,cs,cs
8483,810.1385,astro-ph,astro-ph
8484,803.1836,hep-th,hep-th
8485,807.3613,hep-th,hep-th
8486,811.1473,astro-ph,astro-ph
8487,810.3041,hep-th,hep-th
8488,806.3557,astro-ph,astro-ph
8489,810.436,cond-mat,cond-mat
8490,710.4047,math,math
8491,804.4511,math,math
8492,710.1677,astro-ph,astro-ph
8493,801.3516,astro-ph,astro-ph
8494,805.2431,astro-ph,astro-ph
8495,707.2692,astro-ph,astro-ph
8496,804.4504,nucl-ex,nucl-ex
8497,706.3299,math,math
8498,711.0994,astro-ph,astro-ph
8499,803.186,math,math
8500,810.3681,hep-ex,hep-ex
8501,812.1177,hep-lat,hep-lat
8502,801.3124,hep-ph,hep-ph
8503,810.1792,hep-lat,hep-lat
8504,806.3131,math,math
8505,812.259,math,math
8506,803.442,hep-ph,hep-ph
8507,801.3348,q-fin,q-fin
8508,807.3979,cs,cs
8509,709.2121,cond-mat,cond-mat
8510,804.3176,q-bio,q-bio
8511,810.3798,astro-ph,astro-ph
8512,709.1055,cond-mat,cond-mat
8513,708.0424,cond-mat,cond-mat
8514,810.3048,cond-mat,cond-mat
8515,712.3156,physics,physics
8516,709.4023,hep-th,hep-th
8517,811.2853,cs,cs
8518,805.0537,astro-ph,astro-ph
8519,710.1462,math,math
8520,806.4675,q-fin,q-fin
8521,710.3888,cs,cs
8522,809.0048,hep-ex,hep-ex
8523,812.298,astro-ph,astro-ph
8524,809.0324,physics,physics
8525,707.0108,math,math
8526,804.0598,astro-ph,astro-ph
8527,807.0305,astro-ph,astro-ph
8528,804.3692,cond-mat,cond-mat
8529,801.3373,math,math
8530,704.2246,quant-ph,quant-ph
8531,808.0269,hep-ex,hep-ex
8532,810.5194,astro-ph,astro-ph
8533,802.4186,math,math
8534,809.2342,cond-mat,cond-mat
8535,811.1783,cond-mat,cond-mat
8536,808.1106,astro-ph,astro-ph
8537,705.0613,hep-th,hep-th
8538,812.2744,math,math
8539,801.0225,hep-th,hep-th
8540,801.0645,astro-ph,astro-ph
8541,801.0157,math,math
8542,802.1957,cs,cs
8543,809.1068,cond-mat,cond-mat
8544,806.4504,math,math
8545,705.1208,astro-ph,astro-ph
8546,809.0772,math,math
8547,710.3034,cond-mat,cond-mat
8548,810.4677,hep-th,hep-th
8549,704.2634,math,math
8550,710.3415,gr-qc,gr-qc
8551,810.3651,astro-ph,astro-ph
8552,711.0702,astro-ph,astro-ph
8553,804.1187,cs,cs
8554,811.4669,nlin,nlin
8555,808.034,physics,physics
8556,706.2357,hep-ph,hep-ph
8557,708.3438,cond-mat,cond-mat
8558,707.3149,astro-ph,astro-ph
8559,711.4722,hep-ph,hep-ph
8560,811.4712,math,math
8561,802.2452,hep-ph,hep-ph
8562,803.29,cond-mat,cond-mat
8563,810.0201,astro-ph,astro-ph
8564,812.1743,astro-ph,astro-ph
8565,705.4067,quant-ph,quant-ph
8566,706.3947,astro-ph,astro-ph
8567,707.1607,cs,cs
8568,704.2732,math,math
8569,712.3089,hep-ex,hep-ex
8570,710.2502,hep-ex,hep-ex
8571,804.3865,astro-ph,astro-ph
8572,806.3409,math,math
8573,802.3698,astro-ph,astro-ph
8574,810.4249,cs,cs
8575,711.2186,math,math
8576,710.3711,math,math
8577,710.3892,q-fin,q-fin
8578,808.2776,hep-th,hep-th
8579,812.2131,cond-mat,cond-mat
8580,710.4324,math,math
8581,706.0194,q-bio,q-bio
8582,806.2466,hep-th,hep-th
8583,712.3364,cond-mat,cond-mat
8584,712.1008,quant-ph,quant-ph
8585,704.1521,astro-ph,astro-ph
8586,810.1759,hep-lat,hep-lat
8587,710.0501,hep-th,hep-th
8588,812.0243,math,math
8589,809.0971,cond-mat,cond-mat
8590,808.3955,cond-mat,cond-mat
8591,710.5763,hep-ex,hep-ex
8592,706.2447,math,math
8593,708.3732,cond-mat,cond-mat
8594,704.1373,cs,cs
8595,808.3124,gr-qc,gr-qc
8596,710.374,astro-ph,astro-ph
8597,811.1636,math,math
8598,704.1407,cond-mat,cond-mat
8599,707.4519,cond-mat,cond-mat
8600,803.0556,astro-ph,astro-ph
8601,705.2723,hep-th,hep-th
8602,807.2736,hep-th,hep-th
8603,802.0877,astro-ph,astro-ph
8604,712.3333,cs,cs
8605,810.3636,cond-mat,cond-mat
8606,811.1194,hep-ex,hep-ex
8607,706.0344,astro-ph,astro-ph
8608,708.1367,astro-ph,astro-ph
8609,705.1858,astro-ph,astro-ph
8610,803.4488,quant-ph,quant-ph
8611,812.1266,hep-th,hep-th
8612,708.3377,astro-ph,astro-ph
8613,801.2427,hep-ph,hep-ph
8614,707.0316,math,math
8615,710.0198,cs,cs
8616,707.1976,physics,physics
8617,705.0247,math,math
8618,802.2586,physics,physics
8619,712.3106,astro-ph,astro-ph
8620,811.244,hep-lat,hep-lat
8621,802.3538,quant-ph,quant-ph
8622,709.3676,math,math
8623,804.0495,cond-mat,cond-mat
8624,812.1587,cs,cs
8625,712.3747,astro-ph,astro-ph
8626,801.4899,math,math
8627,707.043,cs,cs
8628,712.323,math,math
8629,808.1287,cond-mat,cond-mat
8630,706.2506,math,math
8631,708.4359,q-fin,q-fin
8632,712.0445,hep-th,hep-th
8633,804.3893,math,math
8634,803.4423,astro-ph,astro-ph
8635,804.3497,math,math
8636,803.0687,math,math
8637,808.0815,cond-mat,cond-mat
8638,806.2811,astro-ph,astro-ph
8639,809.1453,cond-mat,cond-mat
8640,801.1838,hep-ph,hep-ph
8641,802.0042,astro-ph,astro-ph
8642,712.2602,math,math
8643,711.0941,quant-ph,quant-ph
8644,809.1138,q-bio,q-bio
8645,709.1918,math,math
8646,808.0063,astro-ph,astro-ph
8647,812.1074,physics,physics
8648,705.3711,hep-ph,hep-ph
8649,809.1474,cond-mat,cond-mat
8650,806.2711,cond-mat,cond-mat
8651,707.4144,physics,physics
8652,712.0243,physics,physics
8653,711.1352,astro-ph,astro-ph
8654,802.4139,math,math
8655,704.2189,astro-ph,astro-ph
8656,801.2553,math,math
8657,805.1562,nucl-th,nucl-th
8658,802.3322,astro-ph,astro-ph
8659,810.1278,math,math
8660,712.1763,astro-ph,astro-ph
8661,710.5438,hep-th,hep-th
8662,705.3716,hep-ex,hep-ex
8663,704.3238,cs,cs
8664,712.3446,cond-mat,cond-mat
8665,805.0054,astro-ph,astro-ph
8666,801.0765,cond-mat,cond-mat
8667,704.0159,cond-mat,cond-mat
8668,705.0729,math-ph,math-ph
8669,812.3845,hep-lat,hep-lat
8670,812.1247,cond-mat,cond-mat
8671,809.4756,astro-ph,astro-ph
8672,708.2052,gr-qc,gr-qc
8673,803.4375,nucl-th,nucl-th
8674,710.4036,astro-ph,astro-ph
8675,807.3553,astro-ph,astro-ph
8676,709.44,astro-ph,astro-ph
8677,704.279,cond-mat,cond-mat
8678,805.3847,nlin,nlin
8679,801.1022,q-bio,q-bio
8680,706.3992,hep-th,hep-th
8681,712.2366,cond-mat,cond-mat
8682,712.1513,astro-ph,astro-ph
8683,811.2192,physics,physics
8684,805.2882,quant-ph,quant-ph
8685,801.3063,hep-th,hep-th
8686,810.4924,astro-ph,astro-ph
8687,709.1831,cond-mat,cond-mat
8688,705.0326,cs,cs
8689,806.402,cs,cs
8690,810.2076,math,math
8691,812.1187,cond-mat,cond-mat
8692,809.4623,math,math
8693,707.3654,hep-th,hep-th
8694,711.4106,math,math
8695,805.0514,cs,cs
8696,808.1119,cs,cs
8697,807.0814,astro-ph,astro-ph
8698,804.4325,stat,stat
8699,805.2515,astro-ph,astro-ph
8700,801.018,cond-mat,cond-mat
8701,704.3715,q-bio,q-bio
8702,805.4485,gr-qc,gr-qc
8703,704.2741,astro-ph,astro-ph
8704,807.365,quant-ph,quant-ph
8705,812.2077,cond-mat,cond-mat
8706,708.0747,math,math
8707,807.4573,astro-ph,astro-ph
8708,808.0658,gr-qc,gr-qc
8709,806.0539,stat,stat
8710,706.0415,math,math
8711,811.4301,hep-ph,hep-ph
8712,711.1843,astro-ph,astro-ph
8713,812.3698,math,math
8714,809.0362,astro-ph,astro-ph
8715,707.382,physics,physics
8716,804.4087,cond-mat,cond-mat
8717,810.4708,quant-ph,quant-ph
8718,711.4824,hep-ph,hep-ph
8719,704.1671,astro-ph,astro-ph
8720,709.1531,hep-lat,hep-lat
8721,704.067,nucl-ex,nucl-ex
8722,709.0464,physics,physics
8723,804.2701,cs,cs
8724,706.4367,cond-mat,cond-mat
8725,806.4577,quant-ph,quant-ph
8726,710.1943,cond-mat,cond-mat
8727,707.4605,math,math
8728,811.3854,math,math
8729,802.0152,astro-ph,astro-ph
8730,807.042,hep-ph,hep-ph
8731,809.469,math,math
8732,708.2912,astro-ph,astro-ph
8733,801.17,astro-ph,astro-ph
8734,711.3573,astro-ph,astro-ph
8735,803.1897,quant-ph,quant-ph
8736,806.493,astro-ph,astro-ph
8737,809.3206,hep-th,hep-th
8738,707.362,astro-ph,astro-ph
8739,804.3322,gr-qc,gr-qc
8740,807.4479,astro-ph,astro-ph
8741,806.3795,astro-ph,astro-ph
8742,806.447,math,math
8743,804.48,math,math
8744,811.1295,cond-mat,cond-mat
8745,801.3607,cond-mat,cond-mat
8746,712.2831,gr-qc,gr-qc
8747,801.2472,hep-ph,hep-ph
8748,711.1621,math,math
8749,805.174,cs,cs
8750,810.2802,astro-ph,astro-ph
8751,805.0799,hep-ph,hep-ph
8752,801.3337,physics,physics
8753,802.1034,cond-mat,cond-mat
8754,804.2882,quant-ph,quant-ph
8755,810.0333,cond-mat,cond-mat
8756,709.293,math,math
8757,803.2835,hep-ph,hep-ph
8758,704.0517,math,math
8759,802.4211,nlin,nlin
8760,710.2358,cs,cs
8761,810.3344,hep-th,hep-th
8762,801.1385,nucl-th,nucl-th
8763,805.3031,cond-mat,cond-mat
8764,807.0927,physics,physics
8765,802.0352,cond-mat,cond-mat
8766,808.1509,math,math
8767,802.4096,math,math
8768,707.3556,quant-ph,quant-ph
8769,710.1792,hep-ph,hep-ph
8770,707.2583,hep-th,hep-th
8771,710.5101,cond-mat,cond-mat
8772,707.0872,cond-mat,cond-mat
8773,807.0132,hep-ph,hep-ph
8774,811.1334,physics,physics
8775,709.1469,cond-mat,cond-mat
8776,704.0407,nucl-th,nucl-th
8777,802.2807,q-bio,q-bio
8778,801.0263,nucl-ex,nucl-ex
8779,810.3204,nucl-ex,nucl-ex
8780,712.261,hep-ph,hep-ph
8781,803.4281,math,math
8782,803.373,math,math
8783,811.2129,astro-ph,astro-ph
8784,807.3614,astro-ph,astro-ph
8785,709.2269,hep-ph,hep-ph
8786,711.0377,math,math
8787,704.1026,hep-th,hep-th
8788,802.0769,hep-ph,hep-ph
8789,803.2957,cs,cs
8790,803.2976,quant-ph,quant-ph
8791,810.3504,astro-ph,astro-ph
8792,705.4128,quant-ph,quant-ph
8793,711.1667,math,math
8794,712.0983,astro-ph,astro-ph
8795,709.244,hep-th,hep-th
8796,810.3744,gr-qc,gr-qc
8797,705.1966,hep-th,hep-th
8798,705.0651,cond-mat,cond-mat
8799,807.1866,physics,physics
8800,806.4871,nucl-th,nucl-th
8801,711.2682,astro-ph,astro-ph
8802,709.1363,physics,physics
8803,706.3001,astro-ph,astro-ph
8804,711.1344,quant-ph,quant-ph
8805,711.0098,cond-mat,cond-mat
8806,802.4082,gr-qc,gr-qc
8807,802.2138,cs,cs
8808,812.2528,math,math
8809,802.2499,hep-ex,hep-ex
8810,810.429,astro-ph,astro-ph
8811,811.3771,quant-ph,quant-ph
8812,710.132,quant-ph,quant-ph
8813,805.3609,cond-mat,cond-mat
8814,807.3256,math,math
8815,812.1279,q-bio,q-bio
8816,809.1799,cond-mat,cond-mat
8817,708.4004,cond-mat,cond-mat
8818,805.2686,math,math
8819,708.3562,math,math
8820,811.068,math-ph,math-ph
8821,711.2792,hep-th,hep-th
8822,809.2592,astro-ph,astro-ph
8823,705.2736,astro-ph,astro-ph
8824,809.2261,cond-mat,cond-mat
8825,706.0803,astro-ph,astro-ph
8826,807.351,cond-mat,cond-mat
8827,808.3766,astro-ph,astro-ph
8828,707.1917,hep-ex,hep-ex
8829,710.0869,hep-lat,hep-lat
8830,812.2805,quant-ph,quant-ph
8831,709.0428,cs,cs
8832,803.3626,astro-ph,astro-ph
8833,707.0785,math,math
8834,809.3858,quant-ph,quant-ph
8835,804.345,hep-ph,hep-ph
8836,810.451,hep-ex,hep-ex
8837,707.1967,math,math
8838,708.2443,hep-ph,hep-ph
8839,805.0615,cs,cs
8840,809.5075,math,math
8841,810.5076,gr-qc,gr-qc
8842,805.3685,math,math
8843,706.4448,hep-ex,hep-ex
8844,712.1818,astro-ph,astro-ph
8845,707.3908,cond-mat,cond-mat
8846,712.0298,hep-ph,hep-ph
8847,801.3282,astro-ph,astro-ph
8848,802.1908,cond-mat,cond-mat
8849,802.2563,nucl-th,nucl-th
8850,811.4718,cs,cs
8851,801.0227,astro-ph,astro-ph
8852,811.4754,math,math
8853,709.1226,hep-ph,hep-ph
8854,710.3416,astro-ph,astro-ph
8855,706.0993,math,math
8856,805.3495,cond-mat,cond-mat
8857,704.3803,astro-ph,astro-ph
8858,803.3138,math,math
8859,811.2662,q-bio,q-bio
8860,807.1199,math-ph,math-ph
8861,801.1672,astro-ph,astro-ph
8862,810.2546,astro-ph,astro-ph
8863,809.1199,hep-th,hep-th
8864,711.3447,math,math
8865,705.2919,math,math
8866,802.1199,quant-ph,quant-ph
8867,809.3987,astro-ph,astro-ph
8868,809.4594,hep-th,hep-th
8869,704.3305,cond-mat,cond-mat
8870,805.2105,math,math
8871,806.1721,math,math
8872,710.2761,astro-ph,astro-ph
8873,811.1834,cond-mat,cond-mat
8874,705.2993,cond-mat,cond-mat
8875,802.243,physics,physics
8876,805.4377,math,math
8877,708.4011,physics,physics
8878,712.3175,math,math
8879,810.2842,math,math
8880,811.4226,cond-mat,cond-mat
8881,706.1104,hep-th,hep-th
8882,807.5049,cond-mat,cond-mat
8883,710.3003,math,math
8884,804.2961,hep-th,hep-th
8885,708.4341,astro-ph,astro-ph
8886,705.2291,cond-mat,cond-mat
8887,710.4059,astro-ph,astro-ph
8888,806.2277,cond-mat,cond-mat
8889,808.1668,astro-ph,astro-ph
8890,803.421,math,math
8891,802.4286,math,math
8892,802.193,cond-mat,cond-mat
8893,705.4025,q-fin,q-fin
8894,804.4334,quant-ph,quant-ph
8895,801.4036,math,math
8896,802.2889,astro-ph,astro-ph
8897,805.3585,cond-mat,cond-mat
8898,811.0894,hep-ex,hep-ex
8899,705.239,math,math
8900,810.4627,math,math
8901,802.0658,gr-qc,gr-qc
8902,807.2571,hep-th,hep-th
8903,812.0603,astro-ph,astro-ph
8904,807.0029,astro-ph,astro-ph
8905,803.0138,astro-ph,astro-ph
8906,804.1605,math,math
8907,705.3874,hep-th,hep-th
8908,811.3583,astro-ph,astro-ph
8909,808.2989,quant-ph,quant-ph
8910,710.019,astro-ph,astro-ph
8911,806.3439,cond-mat,cond-mat
8912,712.1422,cond-mat,cond-mat
8913,705.2437,quant-ph,quant-ph
8914,802.1845,nucl-th,nucl-th
8915,805.0765,quant-ph,quant-ph
8916,712.2518,cond-mat,cond-mat
8917,808.4028,math,math
8918,710.0369,cond-mat,cond-mat
8919,803.1027,nucl-ex,nucl-ex
8920,804.3706,hep-ex,hep-ex
8921,710.2567,cond-mat,cond-mat
8922,807.0185,hep-lat,hep-lat
8923,810.2663,hep-ex,hep-ex
8924,809.5068,math,math
8925,801.3356,math,math
8926,704.3154,astro-ph,astro-ph
8927,706.3439,hep-ph,hep-ph
8928,806.1016,astro-ph,astro-ph
8929,806.2748,physics,physics
8930,710.4296,hep-ph,hep-ph
8931,806.498,cond-mat,cond-mat
8932,709.1768,math,math
8933,708.1798,cond-mat,cond-mat
8934,809.1406,cond-mat,cond-mat
8935,804.1797,gr-qc,gr-qc
8936,709.3643,astro-ph,astro-ph
8937,704.2377,math,math
8938,802.0526,cond-mat,cond-mat
8939,803.3698,cond-mat,cond-mat
8940,809.337,cs,cs
8941,808.0239,gr-qc,gr-qc
8942,705.2715,math,math
8943,712.246,astro-ph,astro-ph
8944,811.1395,math,math
8945,710.369,gr-qc,gr-qc
8946,709.1425,math,math
8947,706.1045,math,math
8948,811.2345,astro-ph,astro-ph
8949,810.3903,hep-ex,hep-ex
8950,710.4535,math,math
8951,807.2617,math,math
8952,809.239,astro-ph,astro-ph
8953,811.0304,physics,physics
8954,709.0466,quant-ph,quant-ph
8955,805.2602,math,math
8956,710.5592,quant-ph,quant-ph
8957,809.3894,astro-ph,astro-ph
8958,707.3281,astro-ph,astro-ph
8959,708.1881,astro-ph,astro-ph
8960,705.0632,hep-th,hep-th
8961,802.3896,quant-ph,quant-ph
8962,804.1066,cond-mat,cond-mat
8963,806.1186,cond-mat,cond-mat
8964,711.2354,math,math
8965,711.3156,cond-mat,cond-mat
8966,709.1771,cs,cs
8967,708.3577,physics,physics
8968,706.4245,hep-th,hep-th
8969,705.4613,hep-th,hep-th
8970,705.2477,math,math
8971,802.0866,hep-th,hep-th
8972,805.3089,gr-qc,gr-qc
8973,802.3011,cond-mat,cond-mat
8974,803.3421,hep-th,hep-th
8975,707.4143,math-ph,math-ph
8976,712.2025,hep-th,hep-th
8977,802.3064,cs,cs
8978,803.0805,astro-ph,astro-ph
8979,712.1416,hep-th,hep-th
8980,803.1151,hep-ph,hep-ph
8981,710.2962,cond-mat,cond-mat
8982,805.3098,hep-th,hep-th
8983,705.1779,math-ph,math-ph
8984,709.4222,math,math
8985,807.4843,quant-ph,quant-ph
8986,705.3055,hep-ph,hep-ph
8987,809.4603,hep-th,hep-th
8988,811.2688,math-ph,math-ph
8989,710.4971,math,math
8990,805.2386,math,math
8991,810.0611,hep-th,hep-th
8992,708.0876,cond-mat,cond-mat
8993,810.4113,cond-mat,cond-mat
8994,801.1372,astro-ph,astro-ph
8995,812.0457,astro-ph,astro-ph
8996,811.2675,cs,cs
8997,812.2897,hep-th,hep-th
8998,710.5392,nucl-th,nucl-th
8999,709.1443,math,math
9000,708.0796,hep-ex,hep-ex
9001,811.393,math,math
9002,807.2038,physics,physics
9003,801.3221,cond-mat,cond-mat
9004,812.2093,math,math
9005,808.1165,hep-ph,hep-ph
9006,805.2487,astro-ph,astro-ph
9007,806.4468,cs,cs
9008,809.3058,physics,physics
9009,807.2102,astro-ph,astro-ph
9010,804.1631,astro-ph,astro-ph
9011,704.1453,cond-mat,cond-mat
9012,710.2776,astro-ph,astro-ph
9013,710.1717,quant-ph,quant-ph
9014,707.1309,math,math
9015,711.2515,astro-ph,astro-ph
9016,811.0453,cs,cs
9017,804.4623,astro-ph,astro-ph
9018,809.1891,math,math
9019,803.4061,astro-ph,astro-ph
9020,809.4782,math,math
9021,802.0318,physics,physics
9022,707.4233,quant-ph,quant-ph
9023,807.3193,physics,physics
9024,812.0026,cond-mat,cond-mat
9025,807.4013,hep-ph,hep-ph
9026,808.1962,gr-qc,gr-qc
9027,812.1305,astro-ph,astro-ph
9028,705.1707,math-ph,math-ph
9029,711.3354,math-ph,math-ph
9030,706.1622,cond-mat,cond-mat
9031,706.0744,hep-th,hep-th
9032,710.4734,cs,cs
9033,705.0938,math,math
9034,707.0651,astro-ph,astro-ph
9035,801.0376,astro-ph,astro-ph
9036,711.3649,physics,physics
9037,812.077,hep-ph,hep-ph
9038,803.3212,astro-ph,astro-ph
9039,709.2625,hep-ex,hep-ex
9040,802.3217,astro-ph,astro-ph
9041,808.1677,hep-th,hep-th
9042,806.08,astro-ph,astro-ph
9043,804.1075,gr-qc,gr-qc
9044,804.0243,math-ph,math-ph
9045,706.3972,astro-ph,astro-ph
9046,711.5007,math,math
9047,804.3903,physics,physics
9048,709.4671,cs,cs
9049,708.3359,astro-ph,astro-ph
9050,711.1775,astro-ph,astro-ph
9051,809.4404,cond-mat,cond-mat
9052,808.1707,hep-ph,hep-ph
9053,704.1544,cond-mat,cond-mat
9054,808.3802,math-ph,math-ph
9055,708.3499,q-bio,q-bio
9056,708.0334,cond-mat,cond-mat
9057,810.491,gr-qc,gr-qc
9058,711.4983,stat,stat
9059,803.2368,hep-ph,hep-ph
9060,706.295,cond-mat,cond-mat
9061,810.0635,astro-ph,astro-ph
9062,802.4408,hep-ph,hep-ph
9063,809.2042,astro-ph,astro-ph
9064,807.2394,cond-mat,cond-mat
9065,807.4633,cond-mat,cond-mat
9066,804.2998,cs,cs
9067,711.487,quant-ph,quant-ph
9068,804.0588,math,math
9069,704.3608,cond-mat,cond-mat
9070,710.1017,math,math
9071,803.3513,math,math
9072,804.3367,stat,stat
9073,707.0038,math,math
9074,802.1121,math,math
9075,810.4101,math,math
9076,710.4068,astro-ph,astro-ph
9077,803.1765,astro-ph,astro-ph
9078,712.2649,quant-ph,quant-ph
9079,708.3421,physics,physics
9080,806.093,math,math
9081,805.2978,math,math
9082,811.0998,hep-ph,hep-ph
9083,710.0157,math,math
9084,812.178,cs,cs
9085,811.1054,astro-ph,astro-ph
9086,812.1744,cond-mat,cond-mat
9087,705.3165,astro-ph,astro-ph
9088,712.3339,physics,physics
9089,801.4557,math,math
9090,802.4117,cond-mat,cond-mat
9091,811.1082,math,math
9092,708.0586,math,math
9093,802.3299,hep-ex,hep-ex
9094,808.2053,astro-ph,astro-ph
9095,806.2264,math,math
9096,810.5436,cond-mat,cond-mat
9097,807.3204,astro-ph,astro-ph
9098,802.3884,physics,physics
9099,803.212,astro-ph,astro-ph
9100,810.2552,astro-ph,astro-ph
9101,704.0794,astro-ph,astro-ph
9102,806.1516,hep-ph,hep-ph
9103,804.1827,astro-ph,astro-ph
9104,705.0611,hep-ex,hep-ex
9105,812.3172,hep-th,hep-th
9106,801.1229,math,math
9107,812.2419,math,math
9108,810.4102,astro-ph,astro-ph
9109,707.3508,astro-ph,astro-ph
9110,712.2945,cond-mat,cond-mat
9111,805.4558,physics,physics
9112,810.5204,math,math
9113,802.2676,math,math
9114,706.0074,astro-ph,astro-ph
9115,707.1313,math,math
9116,808.0959,astro-ph,astro-ph
9117,807.2059,astro-ph,astro-ph
9118,801.1379,quant-ph,quant-ph
9119,804.1659,hep-ph,hep-ph
9120,803.388,cs,cs
9121,711.0279,physics,physics
9122,803.0222,cond-mat,cond-mat
9123,707.236,math,math
9124,808.2243,hep-th,hep-th
9125,707.3079,cond-mat,cond-mat
9126,709.0743,math,math
9127,707.0803,math,math
9128,802.1321,astro-ph,astro-ph
9129,709.24,astro-ph,astro-ph
9130,712.1769,math,math
9131,709.3026,math,math
9132,709.0845,nucl-th,nucl-th
9133,805.1633,cond-mat,cond-mat
9134,807.0076,q-bio,q-bio
9135,707.3057,astro-ph,astro-ph
9136,711.2415,hep-th,hep-th
9137,711.0333,cond-mat,cond-mat
9138,707.3199,hep-ph,hep-ph
9139,812.3448,math-ph,math-ph
9140,811.4441,math-ph,math-ph
9141,802.038,physics,physics
9142,712.1559,astro-ph,astro-ph
9143,705.3621,astro-ph,astro-ph
9144,708.0724,cond-mat,cond-mat
9145,812.3117,q-fin,q-fin
9146,803.2863,quant-ph,quant-ph
9147,705.4495,hep-th,hep-th
9148,803.1893,astro-ph,astro-ph
9149,807.5055,nucl-th,nucl-th
9150,709.4221,hep-ph,hep-ph
9151,801.0105,cond-mat,cond-mat
9152,705.1877,physics,physics
9153,708.2166,astro-ph,astro-ph
9154,810.2632,math-ph,math-ph
9155,704.3301,hep-th,hep-th
9156,712.0904,math,math
9157,709.0449,nucl-th,nucl-th
9158,706.2202,math-ph,math-ph
9159,805.4627,hep-lat,hep-lat
9160,804.2259,astro-ph,astro-ph
9161,709.4409,physics,physics
9162,708.385,astro-ph,astro-ph
9163,807.2848,cond-mat,cond-mat
9164,707.1176,cs,cs
9165,810.3672,cond-mat,cond-mat
9166,707.386,math,math
9167,807.3537,gr-qc,gr-qc
9168,810.4011,astro-ph,astro-ph
9169,806.1464,astro-ph,astro-ph
9170,705.0504,math,math
9171,808.217,nlin,nlin
9172,806.3777,cond-mat,cond-mat
9173,803.1382,math,math
9174,803.2412,math,math
9175,810.4965,math,math
9176,811.1557,astro-ph,astro-ph
9177,704.3423,cond-mat,cond-mat
9178,706.1713,astro-ph,astro-ph
9179,811.1039,astro-ph,astro-ph
9180,812.3075,math,math
