row_idx,primary_id,aggregate_id,categorical_label,scalar_label
3067,41420,Americas,1,13.17
3068,13367,Americas,1,21.99
3069,25600,Americas,1,30.0
3070,22815,Military,3,24.95
3071,12431,Americas,1,21.99
3072,7567,Americas,1,
3073,36090,Americas,1,18.95
3074,16662,Americas,1,
3075,471,World,0,19.99
3076,14361,Americas,1,32.45
3077,34969,Americas,1,28.98
3078,17164,Americas,1,19.95
3079,23618,Americas,1,25.42
3080,20564,Americas,1,24.95
3081,29457,Americas,1,26.06
3082,24541,Americas,1,16.95
3083,32778,Americas,1,14.95
3084,2865,World,0,
3085,33188,Americas,1,27.99
3086,20349,World,0,8.21
3087,1048,World,0,
3088,21995,Europe,4,
3089,27957,Americas,1,13.59
3090,39641,Africa,6,26.96
3091,8858,Europe,4,16.27
3092,1608,World,0,16.0
3093,8844,Europe,4,17.08
3094,15124,Americas,1,25.0
3095,30866,Military,3,44.11
3096,37112,Military,3,19.9
3097,37058,Europe,4,19.95
3098,34875,Military,3,16.68
3099,26126,Military,3,15.0
3100,30814,Americas,1,53.64
3101,20589,Americas,1,
3102,27558,World,0,4.77
3103,5488,Americas,1,
3104,9588,World,0,
3105,17766,Americas,1,
3106,21257,World,0,21.59
3107,34094,Americas,1,30.55
3108,11574,Americas,1,21.99
3109,29626,World,0,
3110,40176,Americas,1,13.32
3111,10339,Americas,1,9.16
3112,6650,Americas,1,18.65
3113,6682,Americas,1,7.01
3114,14442,Europe,4,7.68
3115,13826,Americas,1,
3116,41164,Military,3,5.99
3117,24223,Americas,1,29.89
3118,14802,Europe,4,34.24
3119,21497,World,0,21.72
3120,36399,Europe,4,21.22
3121,21484,Russia,5,
3122,4086,Americas,1,24.95
3123,26115,Americas,1,19.95
3124,24545,Americas,1,17.95
3125,1566,Military,3,16.0
3126,428,Americas,1,5.24
3127,26254,Military,3,18.49
3128,20610,Americas,1,
3129,31904,Americas,1,11.14
3130,35206,Military,3,20.39
3131,25311,Americas,1,54.95
3132,26561,Europe,4,
3133,96,Europe,4,
3134,23231,Americas,1,
3135,24280,Americas,1,9.06
3136,20745,Military,3,17.95
3137,36561,Europe,4,17.95
3138,7133,World,0,
3139,8879,Americas,1,25.0
3140,9478,Americas,1,
3141,8832,World,0,
3142,31975,Europe,4,20.73
3143,38620,Europe,4,17.95
3144,14168,World,0,
3145,26350,World,0,19.03
3146,27868,Americas,1,19.4
3147,39677,Europe,4,13.99
3148,32895,Military,3,10.32
3149,22348,Military,3,69.91
3150,24383,Military,3,
3151,10308,Americas,1,
3152,19734,Americas,1,33.14
3153,21002,Americas,1,13.95
3154,24388,Europe,4,
3155,2265,Military,3,
3156,16534,Americas,1,19.0
3157,1162,Europe,4,
3158,12037,Americas,1,19.79
3159,8054,World,0,33.95
3160,26833,Europe,4,22.76
3161,12613,Americas,1,20.99
3162,17873,Americas,1,
3163,1491,World,0,16.63
3164,6757,Europe,4,16.89
3165,9571,World,0,30.0
3166,19060,World,0,13.09
3167,23276,Americas,1,
3168,10452,World,0,65.24
3169,11968,Americas,1,21.99
3170,9267,World,0,12.45
3171,1413,World,0,14.08
3172,33014,World,0,
3173,5598,Asia,2,
3174,34536,Military,3,49.99
3175,4613,Asia,2,44.99
3176,9349,World,0,2.85
3177,27381,Americas,1,27.0
3178,35546,Americas,1,20.99
3179,19600,Americas,1,
3180,20633,World,0,
3181,9739,Europe,4,48.31
3182,13957,World,0,6.23
3183,34207,Americas,1,19.99
3184,8042,Americas,1,
3185,27346,Americas,1,24.95
3186,34664,Americas,1,
3187,32394,World,0,20.97
3188,30396,Americas,1,
3189,8421,Americas,1,
3190,27554,World,0,22.65
3191,35424,Americas,1,21.99
3192,22429,Americas,1,12.95
3193,447,World,0,6.98
3194,9564,Americas,1,34.97
3195,800,Americas,1,14.82
3196,18641,Americas,1,32.15
3197,5683,Asia,2,8.98
3198,36779,Military,3,16.4
3199,35481,Americas,1,19.66
3200,7112,World,0,
3201,11243,Americas,1,21.99
3202,6146,Americas,1,8.45
3203,25723,Americas,1,24.95
3204,41333,Americas,1,9.99
3205,24348,Americas,1,7.11
3206,23873,Europe,4,6.8
3207,19046,Americas,1,39.95
3208,16224,World,0,15.5
3209,29040,Europe,4,17.1
3210,11335,Americas,1,21.99
3211,25610,Americas,1,
3212,33773,Americas,1,19.19
3213,37244,World,0,26.59
3214,12307,Americas,1,19.79
3215,11699,Americas,1,21.18
3216,8321,World,0,
3217,10413,Americas,1,6.19
3218,11597,Americas,1,19.93
3219,9186,World,0,22.5
3220,21899,Europe,4,
3221,18080,Americas,1,
3222,24934,Americas,1,23.5
3223,2888,World,0,
3224,11607,Americas,1,21.99
3225,7298,Americas,1,9.49
3226,3265,World,0,
3227,4241,Americas,1,22.5
3228,204,Americas,1,
3229,15871,Americas,1,
3230,16330,Americas,1,
3231,30864,Americas,1,9.99
3232,14736,Military,3,39.89
3233,33356,Americas,1,
3234,15146,Americas,1,
3235,7809,Middle East,8,18.87
3236,1562,Americas,1,15.37
3237,584,World,0,37.49
3238,18346,Americas,1,34.5
3239,35132,World,0,20.6
3240,30256,Americas,1,
3241,40388,Americas,1,19.95
3242,14344,Americas,1,4.79
3243,10591,Americas,1,19.99
3244,30037,Historical Study & Educational Resources,9,10.99
3245,1968,Americas,1,17.41
3246,6514,Americas,1,9.99
3247,18469,Americas,1,5.96
3248,14938,Military,3,18.5
3249,5225,World,0,13.23
3250,21492,Military,3,
3251,7251,Military,3,14.95
3252,9296,Ancient Civilizations,7,
3253,32570,Americas,1,
3254,36577,Military,3,18.95
3255,30210,Americas,1,29.92
3256,5071,World,0,13.38
3257,17660,Americas,1,
3258,13295,Americas,1,21.99
3259,14324,Americas,1,6.22
3260,15056,Americas,1,6.99
3261,24407,World,0,47.31
3262,34862,Military,3,28.4
3263,29462,Americas,1,22.45
3264,9712,World,0,30.12
3265,24017,Americas,1,4.95
3266,10484,Ancient Civilizations,7,47.95
3267,39839,Americas,1,
3268,18508,Military,3,21.95
3269,12904,Americas,1,7.26
3270,29427,Americas,1,35.05
3271,6892,Russia,5,
3272,86,Americas,1,46.25
3273,724,World,0,11.2
3274,7094,Europe,4,
3275,6480,Americas,1,4.98
3276,18451,Ancient Civilizations,7,26.77
3277,8322,World,0,
3278,37810,Military,3,18.57
3279,10263,Americas,1,15.0
3280,5697,Americas,1,19.71
3281,28105,Americas,1,17.38
3282,13596,Americas,1,21.99
3283,9769,Americas,1,
3284,15135,Australia & Oceania,10,
3285,12160,Americas,1,21.34
3286,35121,Americas,1,26.96
3287,18398,Americas,1,19.28
3288,33392,Americas,1,19.99
3289,12426,Americas,1,21.99
3290,22845,Americas,1,33.95
3291,29994,Americas,1,14.95
3292,2325,Americas,1,33.56
3293,28573,Americas,1,18.46
3294,32076,Americas,1,22.0
3295,37553,Middle East,8,
3296,15851,Americas,1,
3297,20904,Americas,1,42.0
3298,2585,World,0,168.45
3299,39638,Military,3,59.0
3300,14286,Military,3,44.6
3301,38863,World,0,
3302,21779,Europe,4,17.95
3303,11734,Americas,1,20.57
3304,32625,Americas,1,19.26
3305,16739,Americas,1,53.83
3306,29898,Europe,4,11.95
3307,22046,Europe,4,
3308,14475,Americas,1,12.23
3309,33820,Americas,1,
3310,34933,Americas,1,19.95
3311,14020,Ancient Civilizations,7,4.25
3312,18576,Americas,1,19.99
3313,11347,Americas,1,11.95
3314,9129,Europe,4,59.88
3315,30666,Americas,1,29.95
3316,1023,Military,3,21.61
3317,32735,Americas,1,23.0
3318,17252,Asia,2,12.0
3319,28776,Americas,1,
3320,35811,Americas,1,15.65
3321,15188,Americas,1,
3322,18498,Americas,1,
3323,36445,World,0,20.04
3324,9836,World,0,29.99
3325,33701,World,0,35.0
3326,34749,Americas,1,25.49
3327,9303,Ancient Civilizations,7,6.56
3328,13694,Military,3,14.0
3329,23847,Military,3,28.2
3330,9555,Americas,1,9.48
3331,29136,Ancient Civilizations,7,16.59
3332,33863,World,0,20.0
3333,1763,World,0,40.72
3334,37581,Europe,4,21.88
3335,7571,Americas,1,17.95
3336,33867,World,0,8.0
3337,1270,Africa,6,6.75
3338,12597,Americas,1,21.99
3339,18496,Americas,1,
3340,19032,Military,3,5.99
3341,4215,Americas,1,73.5
3342,1232,Military,3,10.7
3343,9728,Americas,1,
3344,21445,World,0,22.98
3345,35686,Americas,1,18.69
3346,12272,Americas,1,21.99
3347,27969,Americas,1,23.0
3348,9506,Americas,1,
3349,16871,World,0,14.99
3350,31452,Asia,2,20.22
3351,26263,Americas,1,20.4
3352,2595,World,0,
3353,1188,Americas,1,
3354,14898,Americas,1,
3355,18536,Europe,4,19.78
3356,38613,Military,3,22.95
3357,33646,Americas,1,24.92
3358,15283,World,0,
3359,24766,Americas,1,82.8
3360,19960,Military,3,8.5
3361,7406,Military,3,
3362,37165,Military,3,17.77
3363,8647,Asia,2,0.0
3364,36350,Europe,4,21.99
3365,14181,Military,3,6.96
3366,3356,Asia,2,59.32
3367,23198,Americas,1,16.95
3368,16529,World,0,
3369,13573,Americas,1,16.53
3370,1303,World,0,15.24
3371,23838,Military,3,9.95
3372,31078,Americas,1,14.95
3373,3488,Ancient Civilizations,7,36.9
3374,18519,Military,3,
3375,441,World,0,6.84
3376,35913,Europe,4,
3377,7725,Americas,1,
3378,1599,Americas,1,
3379,2149,World,0,
3380,26298,Military,3,9.99
3381,29102,Europe,4,18.94
3382,40204,Americas,1,
3383,9266,World,0,25.35
3384,32089,Americas,1,
3385,29776,Americas,1,15.26
3386,39409,Americas,1,
3387,16284,World,0,20.08
3388,13196,Americas,1,19.79
3389,22552,Military,3,8.74
3390,34830,Americas,1,21.8
3391,8368,World,0,25.66
3392,26507,Americas,1,
3393,22086,World,0,
3394,5102,Americas,1,19.86
3395,24866,Americas,1,24.95
3396,6361,World,0,13.93
3397,2133,Americas,1,22.97
3398,2650,Americas,1,
3399,23994,Americas,1,13.99
3400,10849,Americas,1,14.76
3401,40950,World,0,
3402,14589,Americas,1,
3403,17452,Americas,1,9.65
3404,27719,Americas,1,14.67
3405,35533,Americas,1,18.92
3406,2943,Americas,1,
3407,31795,Americas,1,20.85
3408,7720,Americas,1,20.15
3409,10986,Europe,4,35.62
3410,38092,Historical Study & Educational Resources,9,19.29
3411,10838,Americas,1,15.4
3412,11849,Americas,1,21.99
3413,8975,Americas,1,
3414,8980,Americas,1,
3415,4091,Americas,1,56.54
3416,20007,World,0,
3417,40500,Military,3,
3418,38824,World,0,11.54
3419,37697,Europe,4,22.95
3420,36921,Military,3,19.95
3421,10157,Americas,1,15.73
3422,26318,Americas,1,
3423,31691,World,0,20.24
3424,14438,Americas,1,
3425,27284,World,0,16.93
3426,6839,Historical Study & Educational Resources,9,
3427,31507,Military,3,
3428,2116,Americas,1,
3429,34667,Americas,1,
3430,27295,World,0,26.93
3431,35802,Americas,1,3.5
3432,27901,World,0,19.95
3433,40091,Americas,1,79.95
3434,7781,Americas,1,17.94
3435,34491,Americas,1,16.21
3436,32803,World,0,13.45
3437,36604,Europe,4,
3438,20507,Americas,1,32.95
3439,263,Americas,1,5.18
3440,20188,Americas,1,25.0
3441,8362,World,0,42.44
3442,273,Americas,1,26.96
3443,12033,Americas,1,19.79
3444,19951,Europe,4,16.24
3445,24942,Ancient Civilizations,7,11.34
3446,27265,World,0,42.95
3447,11501,Americas,1,21.99
3448,11905,Americas,1,17.39
3449,29888,World,0,10.0
3450,1194,Europe,4,
3451,11710,Americas,1,15.94
3452,38459,Americas,1,17.95
3453,11532,Americas,1,20.38
3454,16846,Middle East,8,8.23
3455,3177,World,0,10.2
3456,23224,Americas,1,20.0
3457,6660,Asia,2,18.48
3458,11042,Europe,4,19.97
3459,40390,Americas,1,14.95
3460,41308,Europe,4,12.98
3461,31925,Americas,1,19.95
3462,5172,World,0,15.54
3463,10901,Americas,1,34.31
3464,14206,World,0,17.61
3465,13326,Americas,1,21.99
3466,36682,Military,3,15.06
3467,34803,Europe,4,11.99
3468,21634,Europe,4,14.84
3469,35991,Americas,1,
3470,30353,World,0,11.95
3471,27318,World,0,8.59
3472,10781,Americas,1,22.86
3473,24991,Europe,4,13.95
3474,40673,Military,3,18.95
3475,17367,Americas,1,
3476,28188,Americas,1,18.96
3477,19645,Americas,1,20.04
3478,23233,Americas,1,
3479,7132,World,0,
3480,16951,Americas,1,26.23
3481,32947,Americas,1,20.78
3482,13600,Americas,1,21.99
3483,19274,Americas,1,17.3
3484,27488,World,0,
3485,25652,Americas,1,
3486,27273,World,0,12.48
3487,24774,Americas,1,
3488,25347,Americas,1,16.46
3489,17128,Americas,1,22.6
3490,35025,Americas,1,
3491,28455,Americas,1,17.38
3492,22545,Americas,1,11.58
3493,1157,Europe,4,24.95
3494,37120,Europe,4,18.95
3495,24601,Americas,1,5.49
3496,14160,Americas,1,15.01
3497,39232,Americas,1,11.51
3498,40577,Americas,1,24.95
3499,21670,Military,3,
3500,9579,Americas,1,
3501,18861,Europe,4,13.26
3502,29154,Europe,4,18.96
3503,26976,Europe,4,18.0
3504,15267,Americas,1,
3505,14302,Americas,1,
3506,11660,Americas,1,21.99
3507,36339,Asia,2,15.99
3508,14452,Americas,1,10.87
3509,28675,Europe,4,16.89
3510,17757,Americas,1,
3511,985,Military,3,57.41
3512,16497,Americas,1,
3513,37042,Military,3,17.04
3514,39133,Americas,1,
3515,2741,Americas,1,
3516,7030,Europe,4,4.21
3517,31582,Americas,1,22.88
3518,343,Americas,1,28.1
3519,19925,Americas,1,27.0
3520,16188,Americas,1,
3521,16613,Americas,1,10.87
3522,40409,Ancient Civilizations,7,18.4
3523,39766,Europe,4,60.99
3524,25485,World,0,
3525,18406,Americas,1,16.99
3526,33886,Military,3,29.8
3527,3318,Americas,1,26.95
3528,2308,World,0,
3529,11069,Europe,4,10.45
3530,5211,Americas,1,10.19
3531,1339,Europe,4,21.98
3532,41416,Military,3,8.4
3533,14200,World,0,15.95
3534,21753,Europe,4,15.01
3535,10499,Europe,4,23.11
3536,32998,Americas,1,16.92
3537,1699,Americas,1,19.95
3538,38654,Military,3,
3539,38832,Australia & Oceania,10,22.99
3540,30038,Military,3,19.95
3541,38545,Europe,4,15.1
3542,9733,Americas,1,
3543,7701,Americas,1,38.73
3544,14803,Americas,1,16.56
3545,24202,World,0,14.28
3546,16355,Americas,1,49.95
3547,5661,Americas,1,9.81
3548,29925,Military,3,9.97
3549,41277,Americas,1,39.0
3550,15073,Americas,1,
3551,41490,Europe,4,
3552,8913,Europe,4,
3553,40884,World,0,
3554,26923,Europe,4,
3555,25589,Americas,1,12.95
3556,505,World,0,
3557,13480,Americas,1,19.96
3558,41115,World,0,20.0
3559,24684,Ancient Civilizations,7,
3560,27844,Americas,1,
3561,10423,Americas,1,
3562,34444,Americas,1,19.99
3563,21382,World,0,
3564,38293,Europe,4,9.99
3565,3628,Americas,1,
3566,14402,Europe,4,7.01
3567,29962,Americas,1,22.03
3568,26396,Europe,4,25.21
3569,21970,Military,3,
3570,17747,Americas,1,
3571,1052,Americas,1,
3572,33354,Americas,1,
3573,10821,Asia,2,
3574,35047,World,0,20.99
3575,23543,Americas,1,
3576,13172,Americas,1,21.99
3577,15986,Americas,1,12.86
3578,20322,World,0,
3579,32107,Americas,1,6.64
3580,322,Americas,1,14.4
3581,10200,World,0,19.62
3582,22133,World,0,22.5
3583,32358,Americas,1,28.95
3584,38900,Americas,1,
3585,14190,Americas,1,20.82
3586,39015,Americas,1,
3587,14000,Europe,4,
3588,37637,Europe,4,18.95
3589,7592,World,0,20.26
3590,39507,Americas,1,47.23
3591,34646,Historical Study & Educational Resources,9,18.95
3592,3391,Americas,1,15.02
3593,40791,Europe,4,30.47
3594,31788,Americas,1,65.77
3595,39715,Military,3,
3596,17963,World,0,27.33
3597,13077,Americas,1,21.99
3598,37998,Asia,2,30.67
3599,6549,Americas,1,10.99
3600,5045,Americas,1,20.29
3601,4277,Americas,1,24.95
3602,38080,Military,3,17.95
3603,17079,World,0,15.62
3604,30968,Americas,1,
3605,24420,World,0,
3606,621,World,0,13.72
3607,39324,Americas,1,15.95
3608,36715,Military,3,14.92
3609,31313,World,0,
3610,8450,World,0,
3611,37677,Americas,1,18.95
3612,16111,Military,3,12.77
3613,19588,Africa,6,
3614,19679,Americas,1,16.15
3615,19525,Americas,1,11.88
3616,11444,Americas,1,21.99
3617,15938,Americas,1,
3618,36546,Middle East,8,19.95
3619,37612,Military,3,23.93
3620,28830,Americas,1,
3621,23169,Americas,1,
3622,21478,World,0,20.94
3623,12081,Americas,1,21.99
3624,23315,Americas,1,21.88
3625,27960,Military,3,21.8
3626,28551,Americas,1,17.94
3627,5881,Historical Study & Educational Resources,9,
3628,39742,Asia,2,59.95
3629,13983,Europe,4,15.95
3630,39330,Americas,1,88.86
3631,27645,Americas,1,5.95
3632,26696,Americas,1,
3633,26644,Americas,1,16.0
3634,40425,Americas,1,15.29
3635,509,World,0,16.99
3636,36629,Europe,4,37.47
3637,35258,Americas,1,8.99
3638,5882,Africa,6,6.47
3639,12058,Americas,1,18.65
3640,33822,Americas,1,
3641,35534,Americas,1,19.01
3642,20920,Americas,1,
3643,35184,Americas,1,17.7
3644,11086,Military,3,7.9
3645,23738,Americas,1,
3646,11178,Ancient Civilizations,7,39.95
3647,17867,Americas,1,36.98
3648,31005,World,0,23.61
3649,20667,Americas,1,
3650,31090,Americas,1,13.0
3651,26518,Americas,1,
3652,41033,Americas,1,5.98
3653,2649,World,0,
3654,25309,Americas,1,
3655,19730,Americas,1,28.91
3656,28589,Americas,1,18.77
3657,512,Americas,1,18.59
3658,35214,World,0,17.05
3659,13401,Americas,1,21.99
3660,23181,Americas,1,25.0
3661,38821,Americas,1,18.33
3662,14945,Americas,1,17.06
3663,20258,Americas,1,18.64
3664,7002,Americas,1,45.96
3665,25536,Americas,1,20.01
3666,38615,Military,3,22.95
3667,37373,World,0,
3668,25629,Military,3,19.7
3669,39425,Americas,1,21.14
3670,37979,Military,3,14.93
3671,21933,Europe,4,60.94
3672,14854,Americas,1,
3673,38256,Ancient Civilizations,7,17.95
3674,37075,Military,3,17.95
3675,17000,Americas,1,
3676,37652,Military,3,
3677,1516,Europe,4,15.63
3678,25472,Americas,1,
3679,14513,Americas,1,
3680,30996,Americas,1,13.86
3681,21368,World,0,11.98
3682,3141,Military,3,
3683,23591,Americas,1,9.95
3684,16606,Americas,1,
3685,7499,World,0,36.89
3686,16416,Americas,1,24.53
3687,9842,Ancient Civilizations,7,
3688,23578,Americas,1,27.98
3689,20152,Americas,1,36.17
3690,2984,World,0,
3691,20870,World,0,
3692,748,Americas,1,8.02
3693,4563,World,0,
3694,38696,Military,3,23.97
3695,377,Americas,1,18.93
3696,22898,Americas,1,
3697,39695,Military,3,
3698,33530,Americas,1,15.02
3699,38948,Americas,1,
3700,39926,World,0,14.95
3701,16675,Americas,1,
3702,32448,World,0,16.66
3703,30526,Americas,1,
3704,21152,Americas,1,
3705,35648,Americas,1,18.69
3706,32816,Americas,1,4.75
3707,27930,World,0,23.75
3708,38968,Military,3,
3709,8467,Military,3,
3710,33944,Americas,1,16.0
3711,10397,World,0,
3712,7028,Americas,1,59.82
3713,7388,Americas,1,7.99
3714,38097,Ancient Civilizations,7,17.57
3715,3601,Americas,1,26.31
3716,3074,World,0,
3717,17537,Americas,1,
3718,5354,World,0,32.09
3719,25790,Americas,1,16.95
3720,4811,Americas,1,
3721,30189,Americas,1,15.99
3722,17051,Americas,1,19.95
3723,5553,Europe,4,26.0
3724,32400,Americas,1,26.22
3725,14686,Americas,1,14.99
3726,35174,World,0,4.7
3727,2240,Americas,1,
3728,13431,Americas,1,19.79
3729,38538,Middle East,8,20.35
3730,20459,Americas,1,29.95
3731,31820,Americas,1,1.29
3732,40634,Military,3,
3733,32738,Americas,1,
3734,29376,Americas,1,
3735,10951,Military,3,33.44
3736,180,Americas,1,
3737,12013,Americas,1,16.04
3738,31876,World,0,21.24
3739,1616,Americas,1,15.64
3740,34379,Americas,1,17.69
3741,19723,Americas,1,33.67
3742,8202,Americas,1,
3743,3049,World,0,
3744,33569,Americas,1,8.0
3745,11947,Americas,1,16.71
3746,10665,Americas,1,5.99
3747,31570,Americas,1,16.95
3748,3780,Americas,1,
3749,34557,Military,3,7.41
3750,5815,Europe,4,5.78
3751,17394,Americas,1,
3752,31009,World,0,26.36
3753,11935,Americas,1,20.87
3754,6334,Americas,1,15.25
3755,22629,Americas,1,13.95
3756,19712,Americas,1,
3757,17799,Americas,1,
3758,13641,Americas,1,17.39
3759,34342,Americas,1,19.99
3760,4824,Americas,1,9.21
3761,31063,Americas,1,37.8
3762,31560,Americas,1,
3763,16530,Americas,1,19.0
3764,10820,Americas,1,
3765,23872,World,0,15.93
3766,41012,Military,3,5.69
3767,14869,Americas,1,16.0
3768,3986,Americas,1,
3769,15435,Americas,1,24.1
3770,11841,Americas,1,17.39
3771,23891,Americas,1,16.95
3772,35393,Americas,1,19.99
3773,25272,Americas,1,10.25
3774,2043,Americas,1,
3775,19598,World,0,23.74
3776,33740,Military,3,44.0
3777,1243,Asia,2,4.4
3778,28250,Americas,1,19.79
3779,18245,World,0,29.04
3780,40195,World,0,24.95
3781,16906,Americas,1,
3782,15981,Americas,1,
3783,24500,World,0,19.95
3784,4159,Africa,6,34.95
3785,35460,Americas,1,18.53
3786,40546,Americas,1,
3787,2858,World,0,32.85
3788,36711,Military,3,16.16
3789,35429,Americas,1,17.42
3790,39082,Americas,1,27.64
3791,10284,Americas,1,
3792,22676,Americas,1,16.03
3793,14592,Americas,1,31.96
3794,4455,World,0,
3795,10405,Americas,1,
3796,17466,Americas,1,
3797,27403,Americas,1,14.99
3798,21690,Military,3,
3799,1346,World,0,13.65
3800,1179,Europe,4,
3801,18194,Americas,1,
3802,39907,Americas,1,2.5
3803,12286,Americas,1,14.19
3804,3102,World,0,31.0
3805,11028,Europe,4,
3806,4156,Americas,1,
3807,19621,Americas,1,17.08
3808,9871,Americas,1,23.47
3809,2277,Americas,1,
3810,28344,Americas,1,19.15
3811,6222,Military,3,
3812,38848,Americas,1,5.98
3813,7270,Military,3,34.98
3814,31939,Americas,1,25.07
3815,41183,Asia,2,70.25
3816,30819,Asia,2,
3817,23422,World,0,7.78
3818,26264,Americas,1,22.95
3819,40817,Military,3,
3820,21145,Americas,1,
3821,11096,Europe,4,
3822,7557,World,0,36.0
3823,34469,Americas,1,17.38
3824,36827,Europe,4,17.95
3825,41261,Ancient Civilizations,7,71.54
3826,7336,Asia,2,
3827,20100,Americas,1,
3828,31862,Americas,1,14.95
3829,23904,Europe,4,16.95
3830,24728,Americas,1,
3831,23137,Americas,1,31.58
3832,9737,Americas,1,
3833,37858,Americas,1,8.09
3834,29006,Middle East,8,15.97
3835,29795,Americas,1,24.0
3836,38695,Europe,4,19.95
3837,24060,Americas,1,14.93
3838,16870,World,0,13.3
3839,35945,Military,3,25.19
3840,16522,Americas,1,12.48
3841,28062,Americas,1,17.39
3842,501,World,0,52.75
3843,36312,Military,3,15.51
3844,6914,Americas,1,15.99
3845,26769,Americas,1,24.95
3846,37787,Europe,4,22.58
3847,7901,Europe,4,29.69
3848,17407,Americas,1,14.0
3849,12524,Americas,1,21.99
3850,21714,Military,3,17.95
3851,40569,Americas,1,22.95
3852,2885,World,0,
3853,16758,Americas,1,8.5
3854,23962,World,0,39.99
3855,16169,Americas,1,17.9
3856,26584,Military,3,3.0
3857,40376,Military,3,10.95
3858,2935,Americas,1,16.78
3859,2232,World,0,14.99
3860,33814,Americas,1,12.96
3861,4283,Americas,1,16.18
3862,12378,Americas,1,17.39
3863,35774,Americas,1,15.87
3864,23788,Americas,1,
3865,30327,World,0,8.99
3866,12585,Americas,1,20.16
3867,35100,Americas,1,17.56
3868,14084,Americas,1,6.4
3869,31310,World,0,17.97
3870,32670,World,0,
