paperId,title,year,venue,citationCount,similarity,buckets,authors,tldr,found_via,abstract_preview,already_cited
259cbc1492c51d985bdafb67e48fa170471ee446,Node Feature Extraction by Self-Supervised Multi-scale Neighborhood Prediction,2021,International Conference on Learning Representations,206,0.8696,B,Eli Chien; Wei-Cheng Chang; Cho-Jui Hsieh; Hsiang-Fu Yu; Jiong Zhang; O. Milenkovic; I. Dhillon,unavailable,"GLEM:references,OFA:references,TAPE:references,UltraTAG:references","Learning on graphs has attracted significant attention in the learning community due to numerous real-world applications. In particular, graph neural networks (GNNs), which take numerical node feature",no
c1d97429287c0410263a501bc0aed0ae2fca4ffe,SSTAG: Structure-Aware Self-Supervised Learning Method for Text-Attributed Graphs,2025,Neural Information Processing Systems,5,0.8695,B,Ruyue Liu; Rong Yin; Xiangzhen Bo; Xiaoshuai Hao; Yong Liu; Jin-Wen Zhong; Can Ma; Weiping Wang,unavailable,"OFA:citations,TAPE:citations","Large scale pretrained models have revolutionized Natural Language Processing (NLP) and Computer Vision (CV), showcasing remarkable cross domain generalization abilities. However, in graph learning, m",no
33998aff64ce51df8dee45989cdca4b6b1329ec4,Graph Attention Networks,2017,International Conference on Learning Representations,28460,0.8694,F,Petar Velickovic; Guillem Cucurull; Arantxa Casanova; Adriana Romero; Pietro Liò; Yoshua Bengio,unavailable,"AutoG:references,GLEM:references,GSL_IDGL:references,GSL_ProGNN:references,OFA:references,TAPE:references,UltraTAG:references","We present graph attention networks (GATs), novel neural network architectures that operate on graph-structured data, leveraging masked self-attentional layers to address the shortcomings of prior met",yes
67239d6e9c2c5f8a6d19cb35154e5aa7eaa00f51,Large Language Models on Graphs: A Comprehensive Survey,2023,IEEE Transactions on Knowledge and Data Engineering,362,0.8692,B,Bowen Jin; Gang Liu; Chi Han; Meng Jiang; Heng Ji; Jiawei Han,unavailable,GLEM:citations,"Large language models (LLMs), such as GPT4 and LLaMA, are creating significant advancements in natural language processing, due to their strong text encoding/decoding ability and newly found emergent ",no
fa1f291c36572a765fa739092072bb626dbbe017,LLM-Enhanced Energy Contrastive Learning for Out-of-Distribution Detection in Text-Attributed Graphs,2026,AAAI Conference on Artificial Intelligence,5,0.8691,B,Xiaoxu Ma; Dong Li; Minglai Shao; Xintao Wu; Chen Zhao,unavailable,"CS-TAG:citations,GLEM:citations,OFA:citations","Text-attributed graphs, where nodes are enriched with textual attributes, have become a powerful tool for modeling real-world networks such as citation, social, and transaction networks. However, exis",no
a30bd328bc36a3f75aa18f653919611b1a8ea23d,Graph Chain-of-Thought: Augmenting Large Language Models by Reasoning on Graphs,2024,Annual Meeting of the Association for Computational Linguistics,174,0.8691,A,Bowen Jin; Chulin Xie; Jiawei Zhang; Kashob Kumar Roy; Yu Zhang; Suhang Wang; Yu Meng; Jiawei Han,unavailable,GLEM:citations,"Large language models (LLMs), while exhibiting exceptional performance, suffer from hallucinations, especially on knowledge-intensive tasks. Existing works propose to augment LLMs with individual text",no
48b139056d2c0c9e634d527622eb25d168647351,Text-space Graph Foundation Models: Comprehensive Benchmarks and New Insights,2024,Neural Information Processing Systems,57,0.869,B,Zhikai Chen; Haitao Mao; Jing-Zhe Liu; Yu Song; Bingheng Li; Wei-dong Jin; Bahare Fatemi; Anton Tsitsulin; Bryan Perozzi; Hui Liu; Jiliang Tang,unavailable,"CS-TAG:citations,GLEM:citations,TAPE:citations","Given the ubiquity of graph data and its applications in diverse domains, building a Graph Foundation Model (GFM) that can work well across different graphs and tasks with a unified backbone has recen",no
d9138ed73393a0065a799ee14bc310cb48e295f2,Graphs of Research: Citation Evolution Graphs as Supervision for Research Idea Generation,2026,arXiv.org,0,0.869,F,Songyang Gao; Ying-Hui Xia; Siyi Liu; Hui Xiong,unavailable,LightRAG:citations,"Research idea generation is the innovation-driving step of automated scientific research. Recently, large language models (LLMs) have shown potential for automating idea generation at scale. However, ",no
68d237562ca195821a850e8f524b5f0ebf356cba,TabGSL: Graph Structure Learning for Tabular Data Predictions,2025,BigData Congress [Services Society],1,0.869,"A,T",Jay Chiehen Liao; J. Chiu; Cheng-Te Li,unavailable,"GSL_IDGL:citations,GSL_ProGNN:citations","Graph structure learning (GSL) has shown promise in various domains, but its potential impact on tabular data prediction remains underexplored. Traditional deep learning models for tabular data often ",no
1081b62f3eea92c87eb024ce80cb9e5d16113057,TouchUp-G: Improving Feature Representation through Graph-Centric Finetuning,2023,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,24,0.8689,F,Jing Zhu; Xiang Song; V. Ioannidis; Danai Koutra; C. Faloutsos,unavailable,GLEM:citations,How can we enhance the node features acquired from Pretrained Models (PMs) to better suit downstream graph learning tasks? Graph Neural Networks (GNNs) have become the state-of-the-art approach for ma,no
14d1f4a6ed594eb5cd86560878130d9f4ba659d1,Benchmarking Graph Foundation Models,2025,Knowledge Discovery and Data Mining,9,0.8687,F,Jin-Yu Yang; Liangwei Yang; Ze-Yuan Guo; Jia-Yi Gao; Jing Wu; Tianhao Chai; Hai Huang; Cheng Yang; Chuan Shi,unavailable,"GLEM:citations,OFA:citations","In real-world applications, graph data has garnered significant attention for its representation and analysis using Graph Neural Networks. Recent advancements have led to the development of Graph Foun",no
85319585b865b4d32694cdda71f88d27943ee421,From Nodes to Narratives: Explaining Graph Neural Networks with LLMs and Graph Context,2025,Annual Meeting of the Association for Computational Linguistics,9,0.8686,B,Peyman Baghershahi; Gregoire Fournier; Pranav Nyati; Sourav Medya,unavailable,OFA:citations,"Graph Neural Networks (GNNs) have emerged as powerful tools for learning over structured data, including text-attributed graphs (TAGs), which are common in domains such as citation networks, social pl",no
a85e0139e2bb48711867892761c1178c69987747,Where LLM Annotators Fail: Label-Free Learning on Graphs with LLMs,2026,arXiv.org,0,0.8685,F,Safal Thapaliya; Jiatan Huang; Chuxu Zhang,unavailable,"GLEM:citations,OFA:citations","Node classification on graphs often requires labeled nodes, yet obtaining labels at graph scale is expensive. When node attributes contain semantic content, such as paper abstracts, web pages, or prod",no
15b32a6661f4c92340ee3e78e20ae631a0e6d0c5,E2EG: End-to-End Node Classification Using Graph Topology and Text-based Node Attributes,2022,2023 IEEE International Conference on Data Mining Workshops (ICDMW),16,0.8684,F,Tu Anh Dinh; Jeroen den Boef; J. Cornelisse; Paul Groth,unavailable,TAPE:references,"Node classification utilizing text-based node attributes has many real-world applications, ranging from prediction of paper topics in academic citation graphs to classification of user characteristics",no
8f4943c237c73c3b1ebdd595188c7d310566ee08,GraphMaster: Automated Graph Synthesis via LLM Agents in Data-Limited Environments,2025,Neural Information Processing Systems,23,0.8683,A,Enjun Du; Xun-Kai Li; Tian Jin; Zhi-Han Zhang; Rong-Hua Li; Guoren Wang,unavailable,"CS-TAG:citations,TAPE:citations,UltraTAG:citations","The era of foundation models has revolutionized AI research, yet Graph Foundation Models (GFMs) remain constrained by the scarcity of large-scale graph corpora. Traditional graph data synthesis techni",no
fef79bfa9f2ecb424346509e667264bc216bf801,SETTA: Parameter-Free Test-Time Adaptation for Graph Neural Networks via Spectral-Energy-Guided Semantic Refinement,2026,Big Data and Cognitive Computing,0,0.8682,F,Dongyang Yu; Xia Cui; Rong Xiao,unavailable,GSL_IDGL:citations,"Node classification is a central graph data mining task, yet repeated message passing can over-smooth representations and degrade frozen graph neural network (GNN) predictions after deployment. We pre",no
067a1f98c9656fe54b63e54eb7f283082f5a636e,GRACE: Graph-Grounded Reflective Agent Copilot Engine for Expert-in-the-Loop Knowledge Expansion,2026,unavailable,0,0.8681,C,John Seon Keun Yi; J. Minot; Dok-Yun Lee,unavailable,GraphRAG:citations,"Large language models deployed in high-stakes settings frequently generate plausible but ungrounded claims. Standard retrieval-augmented generation (RAG) pipelines offer limited remedy, since they ret",no
f873ca8f7a4264cb8c53fb22c73f530796bbc27d,Can LLMs Fool Graph Learning? Exploring Universal Adversarial Attacks on Text-Attributed Graphs,2026,The Web Conference,0,0.8676,B,Zihui Chen; Yuling Wang; Peng-Fei Jiao; Kai Wu; Xiao Wang; Xiang Ao; Dalin Zhang,unavailable,"CS-TAG:citations,OFA:citations","Text-attributed graphs (TAGs) enhance graph learning by integrating rich textual semantics and topological context for each node. While boosting expressiveness, they also expose new vulnerabilities in",no
5053da2e422c8952e3df3ebc9e7b4163f31da6f8,Attacking Graph Foundation Models Through Their Shared Representation,2026,arXiv.org,0,0.8672,F,Pankaj Kumar; Subhankar Mishra,unavailable,OFA:citations,"A graph foundation model generalizes across graph domains by mapping every input into one shared representation before any task reasoning. We call this map the alignment layer, the component that sepa",no
9422dde48ec7a139456f1a0ea02430c4fc9b1b52,On the Unreasonable Effectiveness of Feature propagation in Learning on Graphs with Missing Node Features,2021,LOG IN,153,0.8667,F,Emanuele Rossi; Henry Kenlay; Maria I. Gorinova; B. Chamberlain; Xiaowen Dong; M. Bronstein,unavailable,UltraTAG:references,"While Graph Neural Networks (GNNs) have recently become the de facto standard for modeling relational data, they impose a strong assumption on the availability of the node or edge features of the grap",no
fde9e7279a4899eb9f4ad3ed7198b2ce0cc14f2e,Multimodal graph neural network with large language models for node and link prediction,2026,Frontiers in Artificial Intelligence,0,0.8667,F,Bo Peng; Huan-Yu Xu; Xiang-Jiu Che,unavailable,"GLEM:citations,GSL_IDGL:citations","Introduction Graph data representation is widely applicable in numerous real-world scenarios, and recent advances in graph neural networks (GNNs) have enabled effective modeling of complex association",no
36eff562f65125511b5dfab68ce7f7a943c27478,Semi-Supervised Classification with Graph Convolutional Networks,2016,International Conference on Learning Representations,37256,0.8666,F,Thomas Kipf; M. Welling,unavailable,"AutoG:references,GLEM:references,GSL_IDGL:references,GSL_ProGNN:references,OFA:references,TAPE:references,UltraTAG:references",We present a scalable approach for semi-supervised learning on graph-structured data that is based on an efficient variant of convolutional neural networks which operate directly on graphs. We motivat,no
01a35c75721650182fce1c3ea39ab0911211fdbd,Large Language Models Meet Graph Neural Networks: A Perspective of Graph Mining,2024,Mathematics,18,0.8666,F,Yuxin You; Zhen Liu; Xiangchao Wen; Yongtao Zhang; Wei Ai,unavailable,"GLEM:citations,TAPE:citations","Graph mining is an important area in data mining and machine learning that involves extracting valuable information from graph-structured data. In recent years, significant progress has been made in t",no
d554a6fe19fc77c7fb8d8f88d1e841fb7a755ee6,Call Neighbours Yourself: Graph Walks with Destination-Conditioned On-Policy Self-Distillation,2026,unavailable,1,0.8666,B,Yilun Liu; Bo-Yu Luo; Yanran Tang; Ruihong Qiu; Zi Huang,unavailable,OFA:citations,Reasoning over text-attributed graphs (TAGs) requires large language models (LLMs) to combine a node's text with evidence distributed across its neighbourhood. Existing methods fix the set of accessib,no
